chromosome,segment_number,gene_symbol,genomic_position,log2_ratio,segment_state,segment_mean_log2
1,10,SMCP,152878322,0.30403993524775175,gain,0.3296535577028475
1,12,TMEM79,156282935,0.30670856568622545,gain,0.37039215340720383
1,12,GLMP,156290089,0.31555552426193556,gain,0.37039215340720383
1,12,VHLL,156298624,0.3239385829459952,gain,0.37039215340720383
1,12,CCT3,156308968,0.3318379498053533,gain,0.37039215340720383
1,12,TSACC,156337314,0.3392640539760665,gain,0.37039215340720383
1,12,RHBG,156369211,0.34620742110195146,gain,0.37039215340720383
1,12,MIR9-1,156420341,0.35266333011914947,gain,0.37039215340720383
1,12,MEF2D,156463727,0.35866720613794095,gain,0.37039215340720383
1,12,IQGAP3,156525405,0.3642195427797322,gain,0.37039215340720383
1,12,TTC24,156579723,0.3693813298981376,gain,0.37039215340720383
1,12,NAXE,156591756,0.37406246700113216,gain,0.37039215340720383
1,12,GPATCH4,156594301,0.3783551183456433,gain,0.37039215340720383
1,12,HAPLN2,156619331,0.3822787953633442,gain,0.37039215340720383
1,12,BCAN,156641390,0.3858868282230339,gain,0.37039215340720383
1,12,NES,156668763,0.3891319995077961,gain,0.37039215340720383
1,12,CRABP2,156699606,0.3920698919807423,gain,0.37039215340720383
1,12,ISG20L2,156720796,0.3947141348409783,gain,0.37039215340720383
1,12,MRPL24,156737303,0.39708223596413383,gain,0.37039215340720383
1,12,HDGF,156742109,0.39916012055278505,gain,0.37039215340720383
1,12,PRCC,156750610,0.4009991661514784,gain,0.37039215340720383
1,12,SH2D2A,156806240,0.40258039165272247,gain,0.37039215340720383
1,12,NTRK1,156815636,0.4039090713496474,gain,0.37039215340720383
1,12,INSRR,156840063,0.4049894187329473,gain,0.37039215340720383
1,12,PEAR1,156893698,0.4058063637893501,gain,0.37039215340720383
1,12,LRRC71,156920632,0.4063309190372818,gain,0.37039215340720383
1,12,ARHGEF11,156934840,0.406519614537247,gain,0.37039215340720383
1,12,MIR765,156936131,0.406427773537208,gain,0.37039215340720383
1,12,ETV3L,157092043,0.40594137205184755,gain,0.37039215340720383
1,12,ETV3,157121191,0.4050829044880346,gain,0.37039215340720383
1,12,CYCSP52,157128362,0.4037889333288915,gain,0.37039215340720383
1,12,FCRL5,157513377,0.4020385772700832,gain,0.37039215340720383
1,12,FCRL4,157573747,0.399784044085802,gain,0.37039215340720383
1,12,FCRL3,157674321,0.3969588024722137,gain,0.37039215340720383
1,12,FCRL2,157745733,0.39351439459732396,gain,0.37039215340720383
1,12,FCRL1,157792249,0.38953850948453306,gain,0.37039215340720383
1,12,CD5L,157830911,0.38494149440240527,gain,0.37039215340720383
1,12,LOC105371458,157925704,0.3797922797548456,gain,0.37039215340720383
1,12,KIRREL1,157993273,0.37410411741122135,gain,0.37039215340720383
1,12,KIRREL1-IT1,158025550,0.3679298767747615,gain,0.37039215340720383
1,12,LINC01704,158131983,0.36142282697025757,gain,0.37039215340720383
1,12,CD1D,158178030,0.35452750340891126,gain,0.37039215340720383
1,12,CD1A,158254424,0.3474470552123004,gain,0.37039215340720383
1,12,CD1C,158289923,0.34032684637226124,gain,0.37039215340720383
1,12,CD1B,158327951,0.3332260752850525,gain,0.37039215340720383
1,12,CD1E,158353696,0.3263735973133865,gain,0.37039215340720383
1,12,OR10T2,158398522,0.31975071470358335,gain,0.37039215340720383
1,12,OR10K2,158418210,0.3135407135577345,gain,0.37039215340720383
1,12,OR10K1,158461574,0.30782775373086657,gain,0.37039215340720383
1,12,OR10R2,158472220,0.30260930699670935,gain,0.37039215340720383
2,2,GRHL1,9951693,0.3043154402525447,gain,0.33029622786758234
2,2,KLF11,10042849,0.31169504008023635,gain,0.33029622786758234
2,2,CYS1,10056473,0.3186339071497583,gain,0.33029622786758234
2,2,RRM2,10120698,0.3250258907880673,gain,0.33029622786758234
2,2,MIR4261,10192614,0.3307471222715926,gain,0.33029622786758234
2,2,HPCAL1,10302889,0.335710282165688,gain,0.33029622786758234
2,2,ODC1,10439968,0.339806598067319,gain,0.33029622786758234
2,2,SNORA80B,10446714,0.3429374987309125,gain,0.33029622786758234
2,2,NOL10,10562347,0.345010992253105,gain,0.33029622786758234
2,2,RN7SL832P,10690344,0.3458774029408574,gain,0.33029622786758234
2,2,ATP6V1C2,10721100,0.34557494322642973,gain,0.33029622786758234
2,2,PDIA6,10783391,0.34401659846031585,gain,0.33029622786758234
2,2,LINC01954,10837758,0.34112757365886115,gain,0.33029622786758234
2,2,KCNF1,10911934,0.3368759148064725,gain,0.33029622786758234
2,2,FLJ33534,11105317,0.331272405249153,gain,0.33029622786758234
2,2,ROCK2,11179759,0.3243077451150941,gain,0.33029622786758234
2,2,LINC00570,11371440,0.31600290605612286,gain,0.33029622786758234
2,2,E2F6,11444375,0.30639384034395195,gain,0.33029622786758234
2,4,UCN,27307400,0.30145127718032944,gain,0.30800024641268375
2,4,MPV17,27309492,0.3059726103789725,gain,0.30800024641268375
2,4,GTF3C2,27325849,0.30937324187197335,gain,0.30800024641268375
2,4,GTF3C2-AS1,27335520,0.3116007455779744,gain,0.30800024641268375
2,4,EIF2B4,27364352,0.3126604399052388,gain,0.30800024641268375
2,4,SNX17,27370496,0.31255041312215326,gain,0.30800024641268375
2,4,ZNF513,27377235,0.31127130280668164,gain,0.30800024641268375
2,4,PPM1G,27381195,0.30887446440345884,gain,0.30800024641268375
2,4,FTH1P3,27392784,0.3053738320274536,gain,0.30800024641268375
2,4,NRBP1,27427790,0.30087413685260195,gain,0.30800024641268375
2,6,TTC31,74483073,0.311461568318786,gain,0.5038581179547724
2,6,LBX2,74497517,0.32567553180509035,gain,0.5038581179547724
2,6,LBX2-AS1,74498057,0.3402540960966785,gain,0.5038581179547724
2,6,PCGF1,74505043,0.3551108697562451,gain,0.5038581179547724
2,6,TLX2,74513463,0.3702658243271788,gain,0.5038581179547724
2,6,DQX1,74518131,0.3854597425456243,gain,0.5038581179547724
2,6,AUP1,74526645,0.40069623938266724,gain,0.5038581179547724
2,6,HTRA2,74529596,0.4157913754481234,gain,0.5038581179547724
2,6,LOXL3,74532258,0.4307036354513154,gain,0.5038581179547724
2,6,DOK1,74549026,0.4452925797323362,gain,0.5038581179547724
2,6,M1AP,74557883,0.45944052588395823,gain,0.5038581179547724
2,6,SEMA4F,74654226,0.4730600469293886,gain,0.5038581179547724
2,6,HK2,74834127,0.4860583394789789,gain,0.5038581179547724
2,6,LINC01291,74908953,0.498370374510247,gain,0.5038581179547724
2,6,POLE4,74958643,0.5099258706443389,gain,0.5038581179547724
2,6,TACR1,75046463,0.5206928794284951,gain,0.5038581179547724
2,6,MIR5000,75090812,0.5306453047273749,gain,0.5038581179547724
2,6,EVA1A,75469302,0.5397616057283383,gain,0.5038581179547724
2,6,MRPL19,75646783,0.5480897678302098,gain,0.5038581179547724
2,6,GCFC2,75652000,0.5556295510531403,gain,0.5038581179547724
2,6,LRRTM4,76747685,0.5624127706083434,gain,0.5038581179547724
2,6,LINC01851,77915870,0.5684734828205575,gain,0.5038581179547724
2,6,LOC101927948,78088729,0.573847650279956,gain,0.5038581179547724
2,6,REG3G,79025686,0.5785818670936863,gain,0.5038581179547724
2,6,REG1B,79085023,0.5827084479835499,gain,0.5038581179547724
2,6,REG1A,79120362,0.5862785656649788,gain,0.5038581179547724
2,6,REG1CP,79135701,0.5893514584794707,gain,0.5038581179547724
2,6,REG3A,79157003,0.5918929750817831,gain,0.5038581179547724
2,6,CTNNA2,79185231,0.5939718998334337,gain,0.5038581179547724
2,6,MIR4264,79649294,0.5956107610279646,gain,0.5038581179547724
2,6,MIR8080,79866495,0.5968299271509659,gain,0.5038581179547724
2,6,LRRTM1,80288351,0.5976488743105618,gain,0.5038581179547724
2,6,LINC01815,81461354,0.5980767793076911,gain,0.5038581179547724
2,6,DHFRP3,82856826,0.598122967113133,gain,0.5038581179547724
2,6,LINC01809,83522814,0.5977883613921591,gain,0.5038581179547724
2,6,FUNDC2P2,84290777,0.5970697232107269,gain,0.5038581179547724
2,6,SUCLG1,84423528,0.595972421927862,gain,0.5038581179547724
2,6,DNAH6,84516455,0.5944882722055689,gain,0.5038581179547724
2,6,TRABD2A,84821650,0.5926029507649743,gain,0.5038581179547724
2,6,TMSB10,84905656,0.5903112928981455,gain,0.5038581179547724
2,6,KCMF1,84971093,0.5876074819100675,gain,0.5038581179547724
2,6,LINC01964,85015876,0.5844592063430756,gain,0.5038581179547724
2,6,TGOLN2,85318027,0.5808391178200576,gain,0.5038581179547724
2,6,RETSAT,85341955,0.576731074306883,gain,0.5038581179547724
2,6,ELMOD3,85354394,0.5721505068497802,gain,0.5038581179547724
2,6,CAPG,85394753,0.5670539983110879,gain,0.5038581179547724
2,6,SH2D6,85418714,0.561420759673705,gain,0.5038581179547724
2,6,PARTICL,85534705,0.5552211071999146,gain,0.5038581179547724
2,6,MAT2A,85539168,0.5484323022399756,gain,0.5038581179547724
2,6,GGCX,85544720,0.5410345807897768,gain,0.5038581179547724
2,6,VAMP8,85561562,0.5330178311848315,gain,0.5038581179547724
2,6,VAMP5,85584431,0.5243340107671767,gain,0.5038581179547724
2,6,RNF181,85595725,0.5149737956813705,gain,0.5038581179547724
2,6,TMEM150A,85598547,0.5049262818251335,gain,0.5038581179547724
2,6,USP39,85602856,0.49418758116405753,gain,0.5038581179547724
2,6,C2orf68,85605254,0.4827044566267881,gain,0.5038581179547724
2,6,SFTPB,85657314,0.47049207688059747,gain,0.5038581179547724
2,6,GNLY,85685175,0.4575415618490286,gain,0.5038581179547724
2,6,ATOH8,85751344,0.4438504934932514,gain,0.5038581179547724
2,6,MIR6071,85783600,0.4294267957968844,gain,0.5038581179547724
2,6,ST3GAL5,85837120,0.41428167853246417,gain,0.5038581179547724
2,6,ST3GAL5-AS1,85889151,0.39841474280104955,gain,0.5038581179547724
2,6,POLR1A,86020216,0.3818578551615219,gain,0.5038581179547724
2,6,PTCD3,86106223,0.3646387160180799,gain,0.5038581179547724
2,6,SNORD94,86135870,0.346782935957249,gain,0.5038581179547724
2,6,IMMT,86143932,0.3283376439797327,gain,0.5038581179547724
2,6,MIR4779,86193026,0.3093481315721842,gain,0.5038581179547724
3,4,CHCHD6,126704240,0.31590175608683035,gain,0.39521231895064896
3,4,PLXNA1,126982693,0.3326860747826934,gain,0.39521231895064896
3,4,LINC02016,127322307,0.34807930763948824,gain,0.39521231895064896
3,4,LINC01471,127480690,0.36207437902161804,gain,0.39521231895064896
3,4,TPRA1,127571232,0.3746858534902384,gain,0.39521231895064896
3,4,MIR6825,127575266,0.38591520303272775,gain,0.39521231895064896
3,4,MIR7976,127587111,0.39583643904899424,gain,0.39521231895064896
3,4,MCM2,127598223,0.4045054628963465,gain,0.39521231895064896
3,4,PODXL2,127629185,0.41199765955640316,gain,0.39521231895064896
3,4,ABTB1,127672935,0.4183987070718526,gain,0.39521231895064896
3,4,MGLL,127689062,0.4237820267749302,gain,0.39521231895064896
3,4,KBTBD12,127915232,0.4282453083981803,gain,0.39521231895064896
3,4,SEC61A1,128051641,0.43187162441883725,gain,0.39521231895064896
3,4,RUVBL1,128064778,0.434731417661735,gain,0.39521231895064896
3,4,RUVBL1-AS1,128075810,0.436902979319581,gain,0.39521231895064896
3,4,DNAJB8,128462437,0.43847148893942545,gain,0.39521231895064896
3,4,DNAJB8-AS1,128463530,0.43949497930337206,gain,0.39521231895064896
3,4,GATA2,128479427,0.4400426370524093,gain,0.39521231895064896
3,4,GATA2-AS1,128488130,0.44017207926926105,gain,0.39521231895064896
3,4,LINC01565,128565094,0.43989916734377454,gain,0.39521231895064896
3,4,RPN1,128619969,0.4393123151383534,gain,0.39521231895064896
3,4,RAB7A,128693669,0.4384393335280343,gain,0.39521231895064896
3,4,ACAD9,128879596,0.4373090701873808,gain,0.39521231895064896
3,4,EFCC1,129001304,0.43595825413178785,gain,0.39521231895064896
3,4,GP9,129060779,0.4344229519694767,gain,0.39521231895064896
3,4,RAB43,129087569,0.4326878866954735,gain,0.39521231895064896
3,4,ISY1-RAB43,129087575,0.4307933161347649,gain,0.39521231895064896
3,4,ISY1,129127415,0.42878812663750476,gain,0.39521231895064896
3,4,CNBP,129167827,0.4266088980622559,gain,0.39521231895064896
3,4,COPG1,129249606,0.42431591406372887,gain,0.39521231895064896
3,4,MIR6826,129272146,0.42190482459657874,gain,0.39521231895064896
3,4,HMCES,129278828,0.41938461911146746,gain,0.39521231895064896
3,4,RPL32P3,129333723,0.41674131025025224,gain,0.39521231895064896
3,4,SNORA7B,129397210,0.4139095806082964,gain,0.39521231895064896
3,4,EFCAB12,129401321,0.4110361116786309,gain,0.39521231895064896
3,4,IFT122,129429607,0.4080590663536235,gain,0.39521231895064896
3,4,MBD4,129430947,0.40496021829984313,gain,0.39521231895064896
3,4,RHO,129528639,0.4017405041587131,gain,0.39521231895064896
3,4,PLXND1,129555214,0.3984008760806422,gain,0.39521231895064896
3,4,TMCC1,129647792,0.3949222051080604,gain,0.39521231895064896
3,4,TRH,129974688,0.3913095644012524,gain,0.39521231895064896
3,4,ALG1L2,130081831,0.3875430354380972,gain,0.39521231895064896
3,4,LINC02014,130086132,0.38361836098192237,gain,0.39521231895064896
3,4,FAM86HP,130099258,0.3795282432709458,gain,0.39521231895064896
3,4,LINC02021,130111656,0.37525559978957396,gain,0.39521231895064896
3,4,COL6A4P2,130212823,0.37078876499287905,gain,0.39521231895064896
3,4,COL6A5,130345516,0.36612254653277426,gain,0.39521231895064896
3,4,COL6A6,130517177,0.36124064164468583,gain,0.39521231895064896
3,4,PIK3R4,130678934,0.3561297655740786,gain,0.39521231895064896
3,4,ATP2C1,130850595,0.3507723418209085,gain,0.39521231895064896
3,4,ASTE1,131013875,0.3451823038538868,gain,0.39521231895064896
3,4,NEK11,131026850,0.33928621499120903,gain,0.39521231895064896
3,4,NUDT16,131381671,0.3330654247677447,gain,0.39521231895064896
3,4,MRPL3,131462212,0.326564264868452,gain,0.39521231895064896
3,4,SNORA58,131479097,0.31973628641992347,gain,0.39521231895064896
3,4,CPNE4,131533555,0.31255666356424033,gain,0.39521231895064896
3,4,MIR5704,131985855,0.3050122233708474,gain,0.39521231895064896
4,4,YTHDC1,68310387,0.3194812901077148,gain,0.5066312120252028
4,4,TMPRSS11E,68447463,0.34539636726800765,gain,0.5066312120252028
4,4,UGT2B17,68537173,0.37148036605444024,gain,0.5066312120252028
4,4,UGT2B15,68646597,0.3973616988808569,gain,0.5066312120252028
4,4,UGT2B7,69051363,0.4226424587076844,gain,0.5066312120252028
4,4,LOC105377267,69166605,0.44697073840253565,gain,0.5066312120252028
4,4,UGT2B11,69199951,0.4700456377995202,gain,0.5066312120252028
4,4,UGT2B28,69280475,0.49161610582015786,gain,0.5066312120252028
4,4,UGT2B4,69480165,0.5115231245856253,gain,0.5066312120252028
4,4,UGT2A1,69588417,0.5296214026013524,gain,0.5066312120252028
4,4,UGT2A2,69588417,0.5458435283006009,gain,0.5066312120252028
4,4,SULT1B1,69721167,0.5601635240503339,gain,0.5066312120252028
4,4,SULT1E1,69841212,0.5725907655859567,gain,0.5066312120252028
4,4,CSN1S1,69931068,0.58316455094933,gain,0.5066312120252028
4,4,CSN2,69955256,0.5919501706279615,gain,0.5066312120252028
4,4,CSN1S2AP,70067386,0.5990136286820474,gain,0.5066312120252028
4,4,ODAM,70195725,0.6043859985224508,gain,0.5066312120252028
4,4,FDCSP,70226124,0.6082512737364302,gain,0.5066312120252028
4,4,CSN3,70238382,0.610645072760464,gain,0.5066312120252028
4,4,CABS1,70334981,0.61159567452297,gain,0.5066312120252028
4,4,SMR3A,70360760,0.6112911215412568,gain,0.5066312120252028
4,4,SMR3B,70370093,0.6097226494269383,gain,0.5066312120252028
4,4,OPRPN,70397931,0.6069706489455745,gain,0.5066312120252028
4,4,MUC7,70430492,0.6030780759873736,gain,0.5066312120252028
4,4,AMTN,70518569,0.5980907518388502,gain,0.5066312120252028
4,4,AMBN,70592256,0.5920543584864335,gain,0.5066312120252028
4,4,ENAM,70628744,0.584982264258209,gain,0.5066312120252028
4,4,JCHAIN,70655541,0.5768998887620325,gain,0.5066312120252028
4,4,UTP3,70688532,0.5678205514970915,gain,0.5066312120252028
4,4,RUFY3,70704204,0.5577687160184086,gain,0.5066312120252028
4,4,GRSF1,70815783,0.5466888707908242,gain,0.5066312120252028
4,4,MOB1B,70902326,0.5346350945495448,gain,0.5066312120252028
4,4,DCK,70992538,0.5215937345906914,gain,0.5066312120252028
4,4,SLC4A4,71062667,0.5075317855931114,gain,0.5066312120252028
4,4,GC,71741696,0.492483073395461,gain,0.5066312120252028
4,4,NPFFR2,72031902,0.4763995724146761,gain,0.5066312120252028
4,4,ADAMTS3,72280969,0.4592715982773102,gain,0.5066312120252028
4,4,COX18,73052362,0.44111478277487914,gain,0.5066312120252028
4,4,ANKRD17,73073376,0.4219596268385917,gain,0.5066312120252028
4,4,ALB,73397114,0.4017706858161499,gain,0.5066312120252028
4,4,AFP,73431138,0.3805850089800498,gain,0.5066312120252028
4,4,AFM,73481745,0.35845079395042445,gain,0.5066312120252028
4,4,LINC02499,73508232,0.33539923029682733,gain,0.5066312120252028
4,4,RASSF6,73571550,0.3114670661117702,gain,0.5066312120252028
5,2,TPPP,659862,0.5915830093737298,gain,0.4205052979735173
5,2,ZDHHC11B,710355,0.5723950233518116,gain,0.4205052979735173
5,2,ZDHHC11,795605,0.5548755284415701,gain,0.4205052979735173
5,2,BRD9,850291,0.5389548866471208,gain,0.4205052979735173
5,2,TRIP13,892884,0.5245365523155741,gain,0.4205052979735173
5,2,NKD2,1008802,0.5115310601193089,gain,0.4205052979735173
5,2,SLC12A7,1050384,0.4998453438217665,gain,0.4205052979735173
5,2,MIR4635,1062896,0.48931006982437375,gain,0.4205052979735173
5,2,SLC6A19,1201595,0.479974521559122,gain,0.4205052979735173
5,2,SLC6A18,1225381,0.47159009740040087,gain,0.4205052979735173
5,2,TERT,1253147,0.4641484965094582,gain,0.4205052979735173
5,2,MIR4457,1309310,0.45750264244090794,gain,0.4205052979735173
5,2,CLPTM1L,1317752,0.4515409607998588,gain,0.4205052979735173
5,2,LINC01511,1353896,0.44615177398822575,gain,0.4205052979735173
5,2,SLC6A3,1392794,0.44122490474090903,gain,0.4205052979735173
5,2,LPCAT1,1456480,0.4366755697464397,gain,0.4205052979735173
5,2,MIR6075,1510762,0.4323683555241493,gain,0.4205052979735173
5,2,SDHAP3,1572222,0.4281708066010244,gain,0.4205052979735173
5,2,MIR4277,1708785,0.4240558095883954,gain,0.4205052979735173
5,2,MRPL36,1798385,0.41994596505973336,gain,0.4205052979735173
5,2,NDUFS6,1801407,0.41575777352846155,gain,0.4205052979735173
5,2,LINC02116,1855929,0.4114356651048295,gain,0.4205052979735173
5,2,IRX4,1877413,0.4069366212187415,gain,0.4205052979735173
5,2,CTD-2194D22.4,1887332,0.4022304240142557,gain,0.4205052979735173
5,2,LOC100506858,2299705,0.3972998843420257,gain,0.4205052979735173
5,2,LSINCT5,2712591,0.3921389290368829,gain,0.4205052979735173
5,2,IRX2,2745845,0.38672800899236875,gain,0.4205052979735173
5,2,LINC01377,3177792,0.381129979979633,gain,0.4205052979735173
5,2,LINC01019,3357264,0.375344865591872,gain,0.4205052979735173
5,2,LINC02162,3452816,0.36940579517383965,gain,0.4205052979735173
5,2,IRX1,3595832,0.36334948576224035,gain,0.4205052979735173
5,2,LINC02114,4773435,0.3572072173335062,gain,0.4205052979735173
5,2,LINC01020,4987789,0.3510360947444294,gain,0.4205052979735173
5,2,LINC02121,5068559,0.34487204150414175,gain,0.4205052979735173
5,2,ADAMTS16,5140330,0.33875398849904903,gain,0.4205052979735173
5,2,ICE1,5420664,0.3327201394318784,gain,0.4205052979735173
5,2,LINC02145,6310441,0.3268038522057297,gain,0.4205052979735173
5,2,MED10,6371874,0.3210218226545965,gain,0.4205052979735173
5,2,UBE2QL1,6448859,0.31541605017650576,gain,0.4205052979735173
5,2,LINC01018,6582135,0.3099927493521404,gain,0.4205052979735173
